 disappoint flight back boston pr cancel flightl rebook next day delay one compens,negative
 great trip today thank crew fli us home fantast,positive
 celebr year anniversari new liveri digit journal,neutral
 awe guy great wait travel soon,positive
 yes announc take thank,positive
 also thank prompt repli realli impress brush much appreci,positive
 book orbitz email correct middl parti,neutral
 sinc angri tweet airlin appar read mind could bitch thank credit,positive
 jfk airport right,neutral
 pretti nice flight credit automat given flight also wish loung could sleep,neutral
 valentinesday email point amp clever thank amaz jetblu loveisintheair,positive
 claim happi way treat,negative
 rip suitcas yell attitud geraldin employe baggag center worst airlin jetblu,negative
 shout crew flight head back big appl kept glass half full whole flight jetbluejfk,negative
 make sens suck though stuck airport hour late flight meet,negative
 thank help quick respons,positive
 new ceo seek right balanc pleas passeng wall daili journal,neutral
 flight ewr fll,neutral
 hi know pastor homeschool mom might like spirit em contact prefundia,neutral
 know u defin controllableirregular,neutral
 gate agent said origin plane got de ice fluid engin creat short took plane servic,negative
 big shoutout crew bos gt jfk amp jfk gt roc amp gate crew c19 bos amp jfk long day delay made better,positive
 hour delay suppos land pm still board epicfail,negative
 first airlin use applepay flight airlin,positive
 hope system hack caus someon els passport info reserv amp get board pass,negative
 thank us hang tampa airport forev today realli awesom experi,positive
 new ceo seek right balanc pleas passeng wall alaska highway news,neutral
 honest glad cancel flight flight drive home,negative
 bag deliv item stolen first look kate spade bag bottl spice rum wtf,negative
 disappoint flight cancel flight most excit listen song blue fli jetblu,negative
 _ic friend pictur phillip heller jfk ifc said delici,positive
 flight delay x still take time amp greet seat yes gum amp garbag,negative
 awesom thank thank quick respons guy rock,positive
 sent,neutral
 app remind fli fll week chillycvz thankgood famili friend sunshin,positive
 sure email screenshot link,neutral
 want say flight attend fitz best tonight flight bwi bos great guy made flight fantast,positive
 bag suppos boston,negative
 receiv invit particip e reward legit jetblu doubl check bc site look differ,neutral
 know one would tell come would guess chang flight,negative
 get sunday due weather ok monday busi crazi,negative
 email way,neutral
 supervisor humili us uncompromis complet blindsid,negative
 offer pay tix airport bc never told reserv go told could pay pp,negative
 right complet piss,negative
 shampoo winter coat deodor flatiron rest stuff sinc sat,negative
 sil bought tix us nyc told gate cc declin supervisor accus us illeg activ,negative
 dispatch keep yell hung,negative
 call still warehous might go tonight,negative
 sun suppos mon pm today,negative
 flight dca bos heat ohno bundleup leastthebeverageswillbecold,negative
 yep tomorrow,neutral
 unfortun avail option current system sorri guy certain fail fix plz,negative
 receiv horribl custom servic lax reserv cancel flight without notif despit confirm number,negative
 flight cancel flight need file claim credit entitl per yr bill right issu,negative
 take info begin cut call back medic practic frequent flyer,negative
 definit new favorit airlin,positive
 tri thank els fail old fashion method tomorrow morn,positive
 date updat via googl play,neutral
 issu mobil board pass app keep crash tri access thank,negative
 becom first airlin accept appl pay futur travel experi,neutral
 well new baggag fee fare structur reduc legroom turn everi hate carrier us congrat,negative
 thank excel custom servic resolv issu quick,positive
 yes well oper outsid termin target vulner passeng better thiev,negative
 option us help fix would made chang earlier given accur info,negative
 well say flight go cancel flight amp chang earlier miss chanc get tomorrow,negative
 tell employe,negative
 even respond quicker via twitter fail still hold hope one book flight fail,negative
 ah yes put bag floor instead overhead bin one trip safetyfirst sarcasm,negative
 exact leav note,negative
 accept appl pay mobil enterpris,neutral
 guy realli bad fail someon better call wife back get handl wait hold,negative
 fail wife phone ask switch flight time mid switch get disconnect cancel flightl new time call back,negative
 great thank,positive
 tri us tow think fli termin risk fine corrupt polic offici,negative
 selfi flight jfk orlando,neutral
 ticket issu whilst deliv custom,negative
 understand polici target passeng good busi address secur,negative
 alway fan mayb next time fli real custom servic,negative
 agre frequent tweeter discount could fli see friend,positive
 understood could go put standbi list hour prior flight,negative
 whole plane hope better luck return flight sunday,negative
 penal pack light bag pay extra seat,negative
 drop passeng small babi infant san juan termin unload babi offic write ticket,negative
 tv wifi spotti nice featur x countri flight still keep us away lovejetblu,negative
 technic could drive jfk put request tomorrow flight,negative
 pay extra space forc put backpack seat bag flight unprofession,negative
 b6 morn boston beauti san diego realli bum satellit broken,negative
 knew done gate correct time gate open,neutral
 philli lost read program custom get hot tea great crewmemb top notch info amp book,positive
 flight n559jb look blue kid depart enrout,neutral
 punta cana enjoy weather n see wife famili,neutral
 glad see go fix pleas dm confirm check,positive
 lost busi enjoy profit,negative
 would drive hour jfk board jetblu vega instead closer hartford airport cram seat plane,negative
 sure tsa pre work airlin jetblu differ,neutral
 call thank,positive
 yes today flight full said gate,negative
 depart flight boston heavili delay fli tomorrow morn,neutral
 still love guy get vega alreadi,positive
 gari serv us fll airport counter realli true blue make feel home even jetblu flight delayedl,positive
 way switch earlier flight jfk even check bag,neutral
 flight delay horribl plan jet blue jetblu,negative
 insan crazi seen jet blue today newark delay hour wait pilot jetblu,negative
 hi upcom flight west palm hpn fli fi,neutral
 tri love custom servic thank,positive
 happi accommod peanut treenut allergi flight st onlin cover air provid,positive
 alway happi help,positive
 land thank anyway btw flight staff flight wonder despit full day heavi load,positive
 delay arriv,negative
 highlight delay freeconcert,negative
 whose perform t5,negative
 nd bag st bag full,neutral
 flight first offic even airport wow unreal staff wait board announc delay,negative
 ceo battl appeas passeng wall street,positive
 tsa pre work everi airlin pay good money spent min phone fix zero success,negative
 right game set match,neutral
 yes time need one call help chang flight onlin thank,negative
 pls send tech baggag offic poor guy tri print claim amp need get home upgrad printer mfps,negative
 take place simpli like non stop st lucia,positive
 flight n353jb blue la la depart enrout san juan intern airport,neutral
 make happi hope empti promis,positive
 drop x past hour,negative
 serious want work jetblu social team rt,neutral
 call hook,neutral
 ive call x amp wait hold min time disconnect time enrag need speak someon help,negative
 usa help line accident book flight thursday instead wednesday want switch,neutral
 well price flight oahu could best friend,neutral
 need anybodi els,positive
 idea plane flight come thought flight jfk explain delay,negative
 spoke rep phone suggest voic concern via email us site moment ago,neutral
 pls find bag need get home frustrat hope bag somewher _njairport leav jfk w luggag,negative
 tri call multipl time wait final connect get hung,negative
 airway see signific drop short interest jblu mideast time,neutral
 yet notifi new,neutral
 thank,positive
 worri gonna share row,neutral
 first base alreadi like style,positive
 hold min coupl ring mailbox set yet custom servic forward cell phone c mon,negative
 home airport count badg system tb account say flight taken year,neutral
 bag check cut minut origin departur time estim time shown onlin,neutral
 know guy jet lol love much help brother hot weather great nightlif hour flight,neutral
 airway add new charter flight cuba travel wire blog,neutral
 aww guess need book flight somewher warm asap suggest,neutral
 love travel jetblu cant wait go pari oui oui nyc awesomee,positive
 custom servic ment anyth would tri quot polici never effect custom servic,negative
 thank possibl chang,neutral
 thank,positive
 good,neutral
 thank upgrad far good keepitup,positive
 thank like quick respons twitter,positive
 could begin blueti relationship lifeneedsfrost,positive
 appar,negative
 delay flight,negative
 continu button generat trip plan trip page regardless far along flight book problem process hint end,negative
 mark th birthday a320 paint bluman paint job,neutral
 would fli washington dc see actual constitut declar independ honor us navi friend,neutral
 name tailfin,neutral
 new ceo robin hay battl appeas passeng wall street busi savannah,neutral
 look next flyingitforward flier dc tell us fli amp,neutral
 haha everyth right chang thing slash twitter engag make even cooler bestairlin,positive
 thank sent msg,positive
 get email thought suppos repli,neutral
 appli job pdw could go follow realli love job ilovejetblu,neutral
 connecticut,neutral
 would fli somewher hotter puerto rico come lol,neutral
 great smooth flight,positive
 would go rd time jamaica volunt w risk youth flyitforward dc stpatricksfound rotari,neutral
 airway short interest januari jblu sleekmoney,neutral
 would love fli best friend home pvd weekend,positive
 depart washington c,neutral
 rememb doubt hope,negative
 thank servic credit posit thought,positive
 give u chanc think fall backtodelta,negative
 great thank,positive
 respons replac,negative
 new stroller travel credit help cover cost new stroller crew ruin therefor,negative
 spoke baggag claim center gave travel credit respons cost,negative
 heard charg st bag tighter seat need loyal jb custom anymor,negative
 get info websit need check alert would much benefici,neutral
 someth go alert flight delay sever time parent receiv alert,negative
 love fli great servic,positive
 new ceo seek right balanc pleas passeng wall time colonist,neutral
 haha figur mean return flight charlott like n week plus,neutral
 rock tim mcgraw hold music,neutral
 thank liveri cultur crewmemb embodi daili thanksdav,positive
 tomorrow ric bos look good better reschedul,neutral
 hard tell told wifi work one side plane,negative
 learn famous apolog social media market twitter asset jet blue _mama_,negative
 learn awesom twitter manag today social media market class keep good work _mama_,positive
 normal late flightst flight experi worst hour runway wifi amp tv work proper,negative
 matter direct principl matter gate check stroller,negative
 blueman brought tear eye jetblu commit give back crewmemb communiti aww inspir,positive
 day mayb,negative
,neutral
 well tri see soon,neutral
 like inflight snack fli guy jvmchat,positive
 awww _ r realtim appreci jetblu rockingthetweet jvmchat,positive
 good want extra peanut flight lol jvmchat,neutral
 yes great real time exampl thank awesom jetblu jvmchat,positive
 alittl money book flight way,neutral
 haha disappoint well done jvmchat,positive
 t5 littl month ago guy great thank everyth,positive
 figur delay list almost hrs thank great cheer,negative
 flight say delay estim departur list arriv airport late flightr,neutral
 new ceo seek right balanc pleas passeng wall weyburn review,neutral
 glitch websit flight book problem travel amp check noth ur site amp airport communic nightmar,negative
 thank,positive
 okayyyi huge iron way promis shenanigan,neutral
 get copi last flight show origin time delay need work thank,neutral
 much paid fee plus hotel food chang could flown reliabl airlin no2jetblu,negative
 ceo battl pleas wall st flyer,neutral
 huge fan great brand peopl great thing guy rock happi share love,positive
 deal cancel flightl flight sinc last night amp book flight wouldv least like see ella perform lol,negative
 tough choic simultan busi travel best experi long time wishmyflightwaslong,positive
 thank great servic t5 alreadi lovejetblu,positive
 flyfi work well free aboard flight,positive
 tell got get anoth hotel food spend money guy made miss connect,negative
 alreadi spent stay hotel last night due guy reschedul flight sinc cancel flightat spent almost,negative
 seem like,positive
 rude unhelp suggest catch flight tomorrow suppos home today work wait,negative
 ceo battl appeas passeng wall street,neutral
 unfortun hope catch one sometim near futur,neutral
 flight delay hour insan everi flight made nyc,negative
 ah wish good luck,neutral
 continu,negative
 ok great thank great flight fyi excit fli frustrat abl check,neutral
 want deal custom servic agent practic knowledg provid direct contact,negative
 got flight reschedul flight form pit fll flight mechan problem delay hour miss connect,negative
 well lucki fli jb guess would even squish airlin,positive
 phone agent pls peggi pleasant inform deliv,positive
 hope next time send futur itinerari next one plan,neutral
 omg wish flight today haha alway next time fun lft5,positive
 request noth reschedul custom servic bad attitud today badservic,negative
 busi due storm custom servic alway point ever getittogeth,negative
 fine fli haha come random hemophilia need extra assist,neutral
 oh hell wait get hung speak rudeservic peopl,negative
 new ceo seek right balanc pleas passeng wall daili journal,neutral
 thank miss much link blog chang,positive
 intern bleed foot fli next tuesday leed come random,neutral
 thank,positive
 view seat select chang seat flight tomorrow look,neutral
 link flyfi,neutral
 today jetblu flight nyc gt bos delay app say time websit say,negative
 offer servic daytona beach new york albani busi review,positive
 pleas provid direct email explain,negative
 hear new thing plane fli fi check flight im go take,neutral
 ceo weigh profit flyer registr,neutral
 flight delay due pilot oversleep appar uncontrol irregular elig delay compens,negative
 sit plane jfk wait take door open cater stock delay nicer,negative
 realli care,neutral
 worri delay minor dealt nice captain flight way,positive
 thank flight leav arriv airport earli wed vt sept grate fli btv,positive
 ceo weigh profit flyer registr,neutral
 realli get nerv nothappi,negative
 new ceo seek right balanc pleas passeng wall greenfield daili report,neutral
 better time call flight friday need chang worri may hold,negative
 one agent avail speak,negative
 dm possibl follow,neutral
 fortun staff like lynn deede actual understand custom servic simpli nice,neutral
 hung anoth wast hour time suppos book one way award flight badwebsit,negative
 never receiv horribl servic treat poor richard p today excus attitud amp rip ticket,neutral
 kill insid,negative
 new like new love aa impress subpar plane gate agent,negative
 move delta direct thank accommod,positive
 agre richard p liter rip tix face made rude inappropri comment us famili aw,neutral
 flight phoenix deboard passeng go salt lake citi resolv simpl bathroom issu fail,negative
 alway fun get screw earlier flight full crummyservic whydidntiflysouthwest goodluckamericanair,negative
 shout cathi vega airport check hook us,neutral
 ok know door close minut takeoff stop tell flight leav minut board,negative
 final got phone hour wait time,negative
 stuck minut due lavatori issu beverag snack custom servic flt pho fail refund,negative
 issu travel advisori clt thursday signific snow storm way wednesday night,neutral
 hold chang date ticket hour someon pleas assist unaccept,negative
 thank make imposs expens chang flight leav less hrs earlier reserv lesscustom,negative
 well miss gate agent rebook board pass wait land time lunch amp beverag easi cheesi,positive
 cant get anyon phone help award travel purchas extra mile minut late flightr mile need rais,negative
 issu travel advisori charlott wednesday night thursday inch snow,negative
 need help ticket dm,neutral
 deede lynn great phx richard p jerk rude us parent reason,negative
 thank make miss meet dalla dollar toilet,negative
 two tight connect charlott frankfurt,negative
 said way get plane leav would make connect fee instead earlier late flightr,negative
 thank call cheapoairchat,positive
 ur respons inconveni matter u want sit xtra night citi w comp donotflyusair,negative
 forgot password know usernam correct want use mile,neutral
 question friend flight got cancel flightl book flight leav chs philli germani,neutral
 yes confirm number,neutral
 know suicid second lead caus death among teen,neutral
 get sort thank,positive
 sad current book one flight tomorrow chang,negative
 certain impress,neutral
 standbi far two us snow storm hit iowa tomorrow could stuck two day,negative
 thank,positive
 know left someth last flight liter run make connect retriev pleas,neutral
 check onlin flight tomorrow,negative
 stand gate min tri go standbi bc miss connect help fli us airway,negative
 assur pleasant woman gate b11 albani ny life perfect heard enough,negative
 get receipt chang fee origin book mile,neutral
 u bother follow book understand cust srv provid lunch delay amp upgrad seat,negative
 even offer fli anoth airport said explan,neutral
 travel advisori come carolina bad weather,neutral
 error w prefer status amp abl reach agent via phone travel friday need resolv contact info,negative
 pilot forget log book wait plane min alsonodrinkcartcomingaround,negative
 alreadi one person said anyth anoth said know first person talk said,negative
 hour hold far,negative
 rt nice anoth delay second one trip left engin leak next usair nothappi,negative
 want love minut hold help understand switch loyalti program,negative
 minut nice custom servic got go,negative
 minut hold far still spoke human never use,negative
 email address page,neutral
 idea upset frustrat right sure follow never fli,negative
 person go number one standbi list number twelv three hour super platinum diamond status,negative
 forget reserv thank great leadership compani cancel flight flight thank,negative
 great job today team challeng weather delay flight charlott travel friendlyteam,positive
 airport snow remov method keep good work folk cessna becom,neutral
 even accommod us let us fli anoth airport horribl servic fault,neutral
 saturday snow dc area excit flight cancel flightl sad went miss,negative
 love guy amp gonna let finish hold hour tri book flight w voucher,negative
 help employe chang board zone would space pump disciplin fail,negative
 need talk person bag wait hold two hour bag b deliv last night onlin say found,negative
 call amp wast hrs hold chang come divid award weather relat flightd flight disconnect x pleas help,neutral
 want sympathi want someon make effort find bag,negative
 spoke someon told breast pump medic equip plan better,negative
 refer back baggag servic left airport seat,negative
 thank much,positive
 left person stuff us4551 phl bos hour ago went baggag told plane left call,neutral
 first impress hard revers horribl first experi never fli,negative
 phone number email address custom servic,neutral
 go plan understat flight chang famili emerg cancel flight,negative
 hour plane least got us direct flight coupl hour late flightr unit,negative
 sad help meet work today see present major strike,negative
 eye look pandu better chanc bring home,negative
 bag still lost get anyon phone assist track updat stop,negative
 thank,positive
 make reserv,neutral
 make reserv yet chang name dividend mile account,neutral
 minut im train cmon better,negative
 qualifi free st check bag appli checkin use companion ticket,neutral
 direct number dividend mile account info everi time tri get actual hung,negative
 tri use chairman upgrad cert flt told option open seat thank,negative
 tri call sinc yesterday keep get hung get,negative
 charg overs overweight,neutral
 legal last name technic name chang use wrong name,neutral
 award travel ticket cannot sinc differ last name simpli need chang,negative
 hi dividend mile account accident list newli marri name oppos legal name tri book,neutral
 ok thank call spain us seat assist,negative
 check bag final destin even though bought separ ticket iad phl phl israel,neutral
 day coffe amp work toilet read domest airlin whine foreign competit coincid openski,negative
 much check golf club flight might overs,neutral
 unabl use depart flight still use return flight,neutral
 possibl cancel flight reserv onlin,neutral
 hold rebook cancel flight flight two hour know weather huge impact anticip,negative
 hold hour believ overcharg flight need immedi explan help,negative
 thank although use mile card flight book problem companion ticket book phone,neutral
 made thx,positive
 still hold hr min thank god chairman status status match,negative
 phone line call affect bad weather tri book vacat,neutral
 worst custom servic even get rep gotta kid,negative
 mayb hold minut would amaz,negative
 real live person talk person whose luggag lost day vacat wreck,negative
 clt departur delay hope make connect lengthi take delay endless taxi ing clt,negative
 glad retweet otherwis would ignor numer tweet sent fuck amaz,positive
 frustrat still gotten back bag sent ny mysteri shame time,negative
 never travel us airway flew la dc last night nd time airlin bag arriv,negative
 haha worri guy best spell name correct,positive
 like call v tri sinc yesterday one answer,negative
 csr phl suck flt get cx get rebook next day standbi hope,negative
 hello anyon behind twitter account badcustomerservic,negative
 keep get hung pleas respond book ticket abl buy one unless speak someon,negative
 hey yeah last time got phone call flight cancel flightl dca bos,negative
 prepar weather want find take train phl catch connect,negative
 decid wreck vacat lose luggag cancel flight flight go maneuv,negative
 see board tomorrow,positive
 hold minut call flight delay type servic accept,negative
 hold hour someth could done less minut avail site ux awe full,negative
 drop fee rt make sens eu airlin charg charg reason,negative
 understand still abl view reserv onlin,negative
 anoth fiasco nation forev jet gate flight rdu,negative
 good know phone custom servic still impair due bad weather week ago jetblueanyon,negative
 ok day tri book flight ur system still say due weather call back late flightr outofbusi,negative
 thank ruiningmi vacat best could done without,negative
 honeymoon delay day gas cap screw flight frustrat,negative
 polici need serious revis babi fortun choic choos,negative
 still ignor question usairway consist provid poor custom servic,negative
 hotel still work folder busi casual cloth worst,negative
 oh got right agent kept put hold still fix problem,negative
 reflight book problem event fli attend wait jetway driver still tarmac,negative
 baggag team record tell bag still found delay baggag link web conveni work worst,negative
 tri week use,negative
 give free baggag mess,negative
 gate traffic dca flight arriv earli connect flight leav minut sever us stuck hold plane,negative
 realli feel like compani need evalu polici amp realiz transfer possibl ticket,negative
 know probabl way get cheaper airfar ticket flight leav hour,neutral
 serious see spent day multipl hour hold hang hour,negative
 wait flight right thank,positive
 add tsa pre number exist reserv,neutral
 pleas someon call,neutral
 back gate opposit wheel im sure get thete eventu thank,positive
 r u awar wait time talk sale agent alway minut unaccept least employ call back featur,negative
 amp flight cancel flightl yesterday delay today rob daughter day grandpar thank,neutral
 connect charlott houston mechan issu determin q take check bag,negative
 dm pleas regard updat lost bag pleas,negative
 need retrain us lead flight attend gate agent arriv mke horribl attitud toward help custom,negative
 your bat everi flight ive taken delay worst airlin ever,negative
 know custom servic thank start week vacay amaz note thank sarita,positive
 updat flight status delay,negative
 also say clt flight delay show system make imposs figur,negative
 nope announc head back gate,negative
 pretti sure actual take,negative
 well horribl flaw system hour past day wast got job amp famili crazi,negative
 sit feet open gate,negative
 wast anoth hour life hold insan anoth way use voucher payment onlin,negative
 wrong plane flt,negative
 two broken airplan two day late flightr strand funer miss last semest colleg,negative
 day amp still luggag chkd status await asgmnt driver sinc yest,negative
 flight clt phl st list someon els got spot rude employe coach wouldt give id said cute red head,negative
 ask need take yellow tag said told expect person apolog unaccept,negative
 sinc jan flight disrespect clt flt pm feb dca ask herba question,negative
 nah flight next week insid chairman day window still releas last open first seat,negative
 flight clt morn snow head airport,neutral
 hold min tri chang reserv,negative
 uk citizen uk number could tri,neutral
 spent hour got nowher entir experi epicfail,negative
 chang flight explan still confirm disappoint servic,negative
 nope yet,negative
 make sure never use incompet airlin luggag deliveri hour,negative
 flight cancel flight saturday luggag airport today suppos deliv pathet,negative
 thank allow spend money vacat buy thing alreadi bought,negative
 thank much ruin vacat realli done without,negative
 like tri leav earlier fun want get stuck dc bad weather rdu,negative
 flexibl part would nice love flexibl amp tri take,negative
 excit fli syracus interview dalla friday fa posit goal amp dream mine,positive
 thank reach hope request fix remain loyal custom,negative
 take day respond alreadi open case,negative
 great crew flight phx yvr tonight friend effici awesom job,positive
 peopl go answer call,negative
 pilot forget show work ricki j gate agent give custom attitud usairwaysfail,negative
 make reserv make excus usairwaysfail,negative
 thank empathi stori luggag thank reach,positive
 utter unreli schedul pilot us624 flight seattl flight delay usairwaysfail,negative
 yes valuabl time lost,negative
 like lie bad weather dc md va stuck ca day home owe,negative
 yes land take anoth hour go min drive assur would,negative
 disappoint bag arriv kept hrs without option iah,negative
 get back lost time,negative
 flt rsw could extend courtsey wait min us gate close r face ur fire,negative
 thank howev feel like system fail solut,negative
 bag land day late flight sfo pm still flight,negative
 thank much got thru phone amp everyth fine love websit amp app thank work,positive
 thank noth bought two tix disney friend go eat plus new,negative
 hi lga luggag clt told come back tomorrow collect guy want cover taxi fare,negative
 instead fair treatment got nasti letter ladi senior manag ill forfeit mile like death,negative
 year ago lost mile bc physic unabl fli period submit doctor note,negative
 never treat bad,negative
 glad airlin go swallow american american alway pick phone solv problem,negative
 three month mile credit one go read email sent,negative
 email get can respons take day mileag get credit three month mile,negative
 tweet get respons email dmsc com,neutral
 help complaint form websit use matter appli actual ticket flight,neutral
 one pick phone day opportun leav voicemail,negative
 instead mile credit account open request merg account deni,negative
 hrs earli send email share experi want blast,negative
 open credit card earn mile wont credit mile account restor forfeit mile,negative
 took mile account told could restor pay open credit card,negative
 mile account inform forfeit bc month inact,negative
 autom one care understand problem,negative
 screw big st flight hr late flight made nd flight csm daryl let plane,negative
 houston hub aa employe bag made pa oop problem,negative
 charg card time one airlin ticket card secur hold,negative
 yet see short,negative
 flown us airway least five time everi singl time like action speak louder word,negative
 flight bhm delay hrs connect flgt left us clt motel,negative
 membership privileg anymor son armi short window see help,negative
 honest quick possibl hold sine pm everyon answer send someon els,negative
 done process initi saturday morn get info websit issu amp inadequ phone coverag get updat,negative
 yay glitchi track system bag made destin laguardia like app said,negative
 realli one book dividend mile travel liter hold sinc pm pm noexcus,negative
 yeah know get money back everytim fli someth bad happen,negative
 grace god made __rwg__ power hope make flight,positive
 everyon sorri need meet tomorrow charac near enough highlight shortcom,negative
 worst pay take first flight round trip otherwis cancel flight whole flight,negative
 import wait hold get hung comput disappoint,negative
 thank u wiil write call travel agenc,neutral
 terribl servic,negative
 disgust poor custom servic u wrong remov gt mile dividend mile live person,negative
 pleas hold flight us phoenix weari travel stuck anoth flight tarmac issu,negative
 live person speak day dividend mile wrong took mile account,negative
 frustrat result multipl experi late flight current lost luggag want talk real person,negative
 cust svc mean noth disappoint tri sinc speak human get bad weather bad servic socialtantrum,negative
 yes pay anoth flight get tomorrow sinc anymor tonight fun,negative
 well problem consid need book flight tonight weekend anyth,negative
 bougth mc caren jfk agenc delta airway delta refund money usairway doesnt accept refund,neutral
 fault bought onlin get twice buy twice fault bougth ticket jfk mccaren usairway,negative
 us1799 clt gt sfo first desert snack basket incom time,negative
 thank,neutral
 transf held min b4 agent answer help time got person fare seen gone get supv,negative
 actual worst zero respect passeng offici done fli,negative
 worst custom servic line call time today abl talk real human,negative
 issu someon final help phone there websit error let process request smh,negative
 say call travel agenc say cant refund usairway didnt accept,negative
 f ing hate,negative
 travel agenc said usairway accept refund money dont understand dont u refund,negative
 yes amp alreadi spent k card amp paid annual fee k mile shown want fli aus gt atl,negative
 use skyscann travel agenc call u said call travel agenc,negative
 final spoke someon email refund dept love guy hour line told dice suck,negative
 yes delta,neutral
 well thought hour ago found seat,negative
 flight bos clt aw experi exit row seat narrow could move leg unaccept,negative
 yes answer put back hold check request min late flightr noth,negative
 good hold hour,negative
 expedia reserv ticket usaw flight issu respons thought,neutral
 worri flight attend took care,positive
 thank get back call number earlier option leav vm ring busi tone,neutral
 hold hour well custom servic depart weak,negative
 minut hold reserv,negative
 breastfeed momma watch stori countri better work faster respons,negative
 dividendreward urgent need speak cs rep k mile havent shown amp fulfil req flight book problem flight today,negative
 hold hour b c cc mile show mediocr combo cc amp airlin switchingboth,negative
 premium dividendmil cardhold unaccept hangup customerservic call twice put hold,negative
 bougth ticket fligth twice dont refund money big problem compani refund money dont u pay back,negative
 beyond ridicul steer problem delay us neveragain wonder sell,negative
 hi im tri speak someon book travel minor phone keep disconnect pleas advis websit wont allow,negative
 pre schooler develop app thing crash everi singl time,negative
 bad weather excus follow establish luggag procedur noclothesnoinfo,negative
 hold go minut spend hour delay denver caus broken plane thank guy,negative
 failingyourcustom one one,negative
 look like long trip cancun philli hour late flight serious,negative
 yet anoth delay miss connect custom servic attitud wow,negative
 unus fund book usairwaysfailscustom,negative
 bring guinea pig small pet carrier onboard flight,positive
 noservic good luck tri reach human twice sat hold min neveragain,negative
 everi singl time fli guy delay least minut everi time flight clt nola,negative
 ok flight attend talk nasti passeng go get drink restroom shock listen,negative
 good work flight crew chairman recognit even coach mani missedupgrad late flight,positive
 chang flight time trip bump amp great experi never fli us air never,negative
 wait never fli alway delay alway lose bag rudest peopl planet southwest best,negative
 sent email custom relat com work,neutral
 sat ramp min miss connect one seem concern usairway,negative
 difficult work baggag claim answer phone,negative
 lost id plane troubl find contact lost found cleveland hopkin airport pleas help,negative
 better intel said plane due flightawar app say,negative
 like flightawar say plane still durango depart,negative
 littl late flight suck rt oh mitchel agent happi offer avail option,negative
 hi travel question could pleas follow dm,neutral
,negative
 general announc,neutral
 go us airway flight divert charlott,neutral
 suggest proper inform dissemin staff time amp relev schedul prevent futur,neutral
 patient especi first time never fli,negative
 serious everi flight past day delay everi singl one terribl,negative
 want heard discuss mani issu trip,negative
 flight gate agent plane phx b18 nice custom servic,negative
 embarrass,negative
 still disappoint appar ok flight attend current polici argu travel,negative
 yes know industri procedur baggag thank help imposs connect start,negative
 agre per captain issu happen board amp sat plane almost hrs,negative
 despit tailwind still late flight,negative
 charact enough convey issu direct emailmailto custom relat com unmonitor bad,negative
 thank sent dm baggag issu,positive
 abl locat insan trust pay look thing lost,negative
 yet flight attend argu exec plat benefit,negative
 pleas stop ask week place bag size check itfit,negative
 toe whether go make flight back boston tonight,negative
 need check candi w work flight iah phx usairway reason alway choos rude,negative
 explain come get free upgrad us exe plat exit row seat w pay confus,neutral
 yes ground crew final show plane could depart late flight,negative
 delay due tail wind need jump sea leav time arriv chanc hold,negative
 submit request would appreci call eastern thank,neutral
 need email custom servic help question pleas provid email address,neutral
 signific number folk connect minut hold would make mani happi,neutral
 help,neutral
 anyth done make flight attend awar aa member benefit embarrass argu happen,negative
 question need talk someon email give email address thank,neutral
 well certain noth happen front scene noaccount disappoint,negative
 hour tarmac charleston still get respons week unaccept,negative
 custom servic best rachel took great care us phx airport,positive
 amp plane grandcayman,neutral
 never fli us airway,negative
 strike late flight crew trip mainten worth extra trip less hassl fewer delay,negative
 follow dm,neutral
 get bump pm birmingham delay pilot schedul enough hour togeth fail,negative
 yes thank took forev,negative
 far delay goe look like tailwind go make good news,negative
 horribl travel day w airlin flight birmingham cancel flightl w notif get,negative
 ask sop said yet flight noth polici,negative
 ask non upgrad flight attend came amp greet amp thank busi b c exec plat,neutral
 hrs travel welcom u back home us hr layov get watch go wrong destin,negative
 realli embarrass ask complimentari drink snack detail amp argu,negative
 disappoint servic receiv travel nc past day lost baggag twice,negative
 question downgrad includ lose first class get money back,neutral
 given,negative
 said could move thursday flight free call number hang,negative
 even go acknowledg bump flight weather arizona,negative
 moveup polici realli suck unit hour polici status want move,negative
 great manag twitter account thank,positive
 imposs chang buy prefer seat via app,negative
 good understand terminolog merger bring new verbiag,neutral
 priv chat help chairman rerout,neutral
 new market song let us know think,neutral
 custom servic depart intent ignor email queri badservic usairway,negative
 help chairman flight phx connect sjc miss connect rerout pleas,neutral
 airway joke never dealt wors servic,negative
 great call fuck phone number hung,negative
 found thank,positive
 lie,negative
 also explain check us airway site amp pick standbi st put list,neutral
 custom servic record say busi assist hang great touch poorservic,negative
 lack custom servic shine need step get lost baggag delta return,negative
 oper flight without mainten issu flight dca cancel flight get old updat fleet pls,negative
 took away st class seat love chairman prefer assign row seat b middl seat,negative
 patienc connect flight need guy everi time travel everi singl time,negative
 plan chang u call bein abl park time plane w hr layov n b abl make ur connect serious,negative
 receipt conf thur flight call help liter hung b c wait time help,negative
 practic give st class seat us air employe give chairman custom sit coach,neutral
 thank resolv issu direct flight sfo,positive
 would help flew bigger plane tlh team mate made train,negative
 ok thank,positive
 tri get plane phx rno gate say flight downgrad,negative
 put hold number loooooong time help lostandforgotten,negative
 never unpleas travel experi life might get flight till tomorrow insan,negative
 direct flight sfo leav airport pleas put one,neutral
